Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 02/07  09:00:00,212.559890713,31.5723700947,0.0,0.0,34.9369000822,32.3179380704,359.774292069,350.437101789,8.1725,1.16469028078
 02/07  10:00:00,236.656448883,31.5723700947,0.0,0.0,62.886420148,41.4019203762,321.433848991,309.761447843,10.5075,1.16490114842
 02/07  11:00:00,226.835174812,31.5723700947,0.0,0.0,62.886420148,41.4019203762,313.287661427,301.615042222,10.5075,1.16511920513
 02/07  12:00:00,257.583396097,31.5723700947,0.0,0.0,62.886420148,41.4019203762,294.181834803,282.508877247,10.5075,1.16545755661
 02/07  13:00:00,237.373202143,31.5723700947,0.0,0.0,62.886420148,41.4019203762,271.834534151,260.161413232,10.5075,1.16562091932
 02/07  14:00:00,234.215673822,31.5723700947,0.0,0.0,62.886420148,41.4019203762,258.009283388,245.190680213,10.5075,2.31110317466
 02/07  15:00:00,230.40874524,31.5723700947,0.0,0.0,62.886420148,41.4019203762,251.074498709,239.401827446,10.5075,1.16517126266
 02/07  16:00:00,227.029969555,31.5723700947,0.0,0.0,62.886420148,41.4019203762,245.95212973,234.279402287,10.5075,1.16522744235
 02/07  17:00:00,227.032503752,31.5723700947,0.0,0.0,62.886420148,41.4019203762,251.775937085,240.103333325,10.5075,1.16510375986
 02/07  18:00:00,237.193337125,31.5723700947,0.0,0.0,62.886420148,41.4019203762,259.074708154,246.256814158,10.5075,2.31039399582
 02/07  19:00:00,239.911663323,31.5723700947,0.0,0.0,41.9242800987,36.8599292233,270.764875432,260.259783834,9.34,1.1650915985
 02/07  20:00:00,217.178920874,31.5723700947,0.0,0.0,41.9242800987,36.8599292233,282.18940119,271.684562045,9.34,1.1648391444
 02/07  21:00:00,192.671502804,31.5723700947,0.0,0.0,34.9369000822,32.3179380704,284.393133782,276.200633782,8.1725,0.02
 02/07  22:00:00,137.148662023,31.5723700947,0.0,0.0,13.9747600329,18.6919646116,256.994209789,251.159464208,4.67,1.1647455815
 02/07  23:00:00,80.2679260487,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49945979492,0.0,2.335,1.16445979492
 02/07  24:00:00,116.292442017,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 02/08  01:00:00,85.1999435287,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 02/08  02:00:00,77.9140699575,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49931054614,0.0,2.335,1.16431054614
 02/08  03:00:00,87.0971090186,9.25594510817,0.0,0.0,3.49369000822,9.08398230582,14.6859930605,12.3309930605,2.335,0.02
 02/08  04:00:00,91.6316253339,13.8839176623,0.0,0.0,3.49369000822,9.08398230582,23.5377731674,21.1827731674,2.335,0.02
 02/08  05:00:00,98.3885747286,13.8839176623,0.0,0.0,3.49369000822,9.08398230582,20.8734465073,17.374217204,2.335,1.16422930332
 02/08  06:00:00,93.4498261089,9.44054756262,0.0,0.0,3.49369000822,9.08398230582,23.2763844285,20.9213844285,2.335,0.02
 02/08  07:00:00,140.71997207,31.5723700947,0.0,0.0,13.9747600329,18.6919646116,468.180902164,463.490902164,4.67,0.02
 02/08  08:00:00,136.059488729,31.5723700947,0.0,0.0,13.9747600329,18.6919646116,451.123213862,445.288760186,4.67,1.16445367561
 02/08  09:00:00,212.248919952,31.5723700947,0.0,0.0,34.9369000822,32.3179380704,417.550066755,409.357566755,8.1725,0.02
 02/08  10:00:00,236.111521304,31.5723700947,0.0,0.0,62.886420148,41.4019203762,383.098900377,371.426577621,10.5075,1.16482275645
 02/08  11:00:00,226.388477407,31.5723700947,0.0,0.0,62.886420148,41.4019203762,372.162841682,360.490183943,10.5075,1.16515773896
 02/08  12:00:00,257.371404555,31.5723700947,0.0,0.0,62.886420148,41.4019203762,347.1925431,334.374327522,10.5075,2.31071557832
 02/08  13:00:00,236.890231713,31.5723700947,0.0,0.0,62.886420148,41.4019203762,331.899100805,320.226048047,10.5075,1.16555275837
 02/08  14:00:00,233.646275314,31.5723700947,0.0,0.0,62.886420148,41.4019203762,334.453078332,322.779968625,10.5075,1.16560970636
 02/08  15:00:00,229.888579653,31.5723700947,0.0,0.0,62.886420148,41.4019203762,329.310185813,316.491944316,10.5075,2.31074149666
 02/08  16:00:00,226.460174114,31.5723700947,0.0,0.0,62.886420148,41.4019203762,324.632048293,312.959466081,10.5075,1.16508221183
