Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 03/19  04:00:00,55.6570083361,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/19  05:00:00,55.626958705,0.0,0.0,0.0,15.863942322,29.242365,6.08877013427,0.0,3.20568,2.88309013427
 03/19  06:00:00,55.6239229922,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/19  07:00:00,46.9771991465,0.0,0.0,0.0,15.863942322,29.242365,6.0888152547,0.0,3.20568,2.8831352547
 03/19  08:00:00,47.0046131837,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/19  09:00:00,47.0634961172,0.0,0.0,0.0,15.863942322,29.242365,6.09053082816,0.0,3.20568,2.88485082816
 03/19  10:00:00,47.0936808729,0.0,0.0,0.0,15.863942322,29.242365,6.09053463082,0.0,3.20568,2.88485463082
 03/19  11:00:00,47.7976139311,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/19  12:00:00,47.1246324025,0.0,0.0,0.0,15.863942322,29.242365,6.09053843866,0.0,3.20568,2.88485843866
 03/19  13:00:00,47.1871979982,0.0,0.0,0.0,15.863942322,29.242365,6.09054224787,0.0,3.20568,2.88486224787
 03/19  14:00:00,47.2175831524,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/19  15:00:00,47.2195234287,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/19  16:00:00,47.1181843313,0.0,0.0,0.0,15.863942322,29.242365,6.08870690796,0.0,3.20568,2.88302690795
 03/19  17:00:00,47.0858264376,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/19  18:00:00,47.0657731416,0.0,0.0,0.0,15.863942322,29.242365,6.08875199038,0.0,3.20568,2.88307199038
 03/19  19:00:00,55.8331278968,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/19  20:00:00,55.7966101267,0.0,0.0,0.0,15.863942322,29.242365,6.08879699571,0.0,3.20568,2.88311699571
 03/19  21:00:00,55.6738743511,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/19  22:00:00,55.5149430178,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/19  23:00:00,56.2071038295,0.0,0.0,0.0,15.863942322,29.242365,6.0888419324,0.0,3.20568,2.8831619324
 03/19  24:00:00,55.4995834243,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/20  01:00:00,55.4977944925,0.0,0.0,0.0,15.863942322,29.242365,6.09060516028,0.0,3.20568,2.88492516028
 03/20  02:00:00,55.5027702773,0.0,0.0,0.0,15.863942322,29.242365,6.09060580496,0.0,3.20568,2.88492580496
 03/20  03:00:00,55.4990954993,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/20  04:00:00,55.7084077361,0.0,0.0,0.0,15.863942322,29.242365,6.09060656858,0.0,3.20568,2.88492656858
 03/20  05:00:00,55.6921884282,0.0,0.0,0.0,15.863942322,29.242365,6.09060740061,0.0,3.20568,2.88492740061
 03/20  06:00:00,63.4716248515,6.996125334,0.000505237345469,0.0,15.863942322,29.818365,166.864629207,163.638949207,3.20568,0.02
 03/20  07:00:00,119.520507819,6.996125334,0.000920523749174,0.0,80.527626,29.818365,113.680625841,104.716278837,3.20568,5.75866700465
 03/20  08:00:00,164.772150737,6.996125334,0.00523331699153,0.0,80.527626,75.0917375,102.129707978,66.5058271116,24.0426,11.5812808667
 03/20  09:00:00,164.798734735,6.99912482267,0.00127429651963,0.0,80.527626,75.0917375,84.7654487225,43.2176350995,24.0426,17.505213623
 03/20  10:00:00,169.177178045,7.36309868859,0.00174375737649,0.0,80.527626,79.0911225,85.8046355923,30.3921628774,32.0568,23.355672715
 03/20  11:00:00,171.265313478,8.13890773431,0.580117908465,0.0,80.527626,79.0911225,58.4697155077,2.98975014454,32.0568,23.4231653632
 03/20  12:00:00,172.792447859,8.95001818924,1.99804952714,0.0,80.527626,79.0911225,58.4690535875,0.0,32.0568,26.4122535875
 03/20  13:00:00,173.316676718,11.1899448025,4.25087364212,0.0,80.527626,75.0917375,51.2439319575,8.77645674021,16.0284,26.4390752173
 03/20  14:00:00,176.224050012,12.422117734,5.91660030363,0.0,80.527626,75.0917375,44.2134164133,7.75996334581,16.0284,20.4250530675
 03/20  15:00:00,175.03217666,13.5501143478,5.62399671816,0.0,80.527626,73.092045,38.2356019111,11.658839621,3.20568,23.3710822902
 03/20  16:00:00,168.578132472,9.4567595681,3.38648996218,0.0,80.527626,73.092045,18.4158468455,12.3208340538,3.20568,2.88933279171
 03/20  17:00:00,120.884930798,7.49975091473,0.951122577658,0.0,80.527626,29.818365,21.5408333429,15.4457384848,3.20568,2.88941485817
 03/20  18:00:00,119.605804825,7.18963113624,0.0,0.0,80.527626,29.818365,35.4894537026,23.6322797506,3.20568,8.65149395208
 03/20  19:00:00,128.204602434,7.00242210407,0.0,0.0,80.527626,29.818365,53.6196172932,41.7479357835,3.20568,8.66600150964
 03/20  20:00:00,128.192522647,6.996125334,0.0,0.0,80.527626,29.818365,72.4937561623,63.5081854776,3.20568,5.77989068477
 03/20  21:00:00,55.5631518499,0.0,0.0,0.0,15.863942322,29.242365,11.8660135002,0.0,3.20568,8.6603335002
 03/20  22:00:00,55.4480437155,0.0,0.0,0.0,15.863942322,29.242365,6.0969505447,0.0,3.20568,2.8912705447
 03/20  23:00:00,56.2143399157,0.0,0.0,0.0,15.863942322,29.242365,6.09406709369,0.0,3.20568,2.88838709369
 03/20  24:00:00,55.4556222602,0.0,0.0,0.0,15.863942322,29.242365,6.09058528215,0.0,3.20568,2.88490528215
 03/21  01:00:00,55.4447500092,0.0,0.0,0.0,15.863942322,29.242365,6.0905830885,0.0,3.20568,2.8849030885
 03/21  02:00:00,55.4244863555,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/21  03:00:00,55.4145396627,0.0,0.0,0.0,15.863942322,29.242365,6.09058089283,0.0,3.20568,2.88490089283
 03/21  04:00:00,56.4685304865,0.0,0.0,0.0,15.863942322,29.242365,6.0905788066,0.0,3.20568,2.8848988066
 03/21  05:00:00,56.294516573,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/21  06:00:00,64.8402924081,6.996125334,0.0,0.0,15.863942322,29.818365,429.750566532,423.659988445,3.20568,2.88489808699
 03/21  07:00:00,120.34742506,6.996125334,0.000762048631345,0.0,80.527626,29.818365,261.057709437,254.962709508,3.20568,2.88931992868
 03/21  08:00:00,165.100358151,6.996125334,0.00900789032179,0.0,80.527626,75.0917375,163.042217684,127.417435099,24.0426,11.5821825844
 03/21  09:00:00,164.849487544,6.996125334,0.00279410283445,0.0,80.527626,75.0917375,113.623853702,69.1635446105,24.0426,20.4177090918
 03/21  10:00:00,168.85243686,7.03878636733,0.00158473173378,0.0,80.527626,79.0911225,97.3814863138,44.8871826617,32.0568,20.4375036522
 03/21  11:00:00,170.256965634,7.72294240528,0.0,0.0,80.527626,79.0911225,71.0034486627,12.5965858048,32.0568,26.3500628578
 03/21  12:00:00,170.491034609,8.66318951851,0.00823163040535,0.0,80.527626,79.0911225,60.7939745801,2.33455595546,32.0568,26.4026186246
 03/21  13:00:00,170.179811435,10.1052903242,2.21367550779,0.0,80.527626,75.0917375,53.9310010646,11.4604500845,16.0284,26.44215098
 03/21  14:00:00,169.436800776,9.9745092968,1.60395500211,0.0,80.527626,75.0917375,48.9000466714,12.4458468456,16.0284,20.4257998257
 03/21  15:00:00,165.802165041,9.9814792938,0.0,0.0,80.527626,73.092045,43.4261817342,19.7685118313,3.20568,20.4519899029
 03/21  16:00:00,163.322985476,7.62427562176,0.0,0.0,80.527626,73.092045,35.0180422052,26.0537068409,3.20568,5.75865536438
 03/21  17:00:00,119.40462823,6.996125334,0.0,0.0,80.527626,29.818365,37.9443938301,31.8493520096,3.20568,2.88936182049
 03/21  18:00:00,119.404425557,6.996125334,0.0,0.0,80.527626,29.818365,46.9685994018,37.98861625,3.20568,5.77430315176
 03/21  19:00:00,127.981740452,6.996125334,0.0,0.0,80.527626,29.818365,57.5353126383,45.6632317398,3.20568,8.66640089849
 03/21  20:00:00,127.995849678,6.996125334,0.0,0.0,80.527626,29.818365,75.0523815777,63.1875464922,3.20568,8.65915508548
 03/21  21:00:00,55.4044035792,0.0,0.0,0.0,15.863942322,29.242365,8.98530451928,0.0,3.20568,5.77962451928
 03/21  22:00:00,55.4453002847,0.0,0.0,0.0,15.863942322,29.242365,8.96730358466,0.0,3.20568,5.76162358466
 03/21  23:00:00,56.2114868286,0.0,0.0,0.0,15.863942322,29.242365,6.09389067993,0.0,3.20568,2.88821067993
 03/21  24:00:00,55.4515936377,0.0,0.0,0.0,15.863942322,29.242365,6.09056934653,0.0,3.20568,2.88488934653
 03/22  01:00:00,55.4522999762,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/22  02:00:00,55.4493381818,0.0,0.0,0.0,15.863942322,29.242365,6.09056277457,0.0,3.20568,2.88488277457
 03/22  03:00:00,55.4431527604,0.0,0.0,0.0,15.863942322,29.242365,6.09055770011,0.0,3.20568,2.88487770011
 03/22  04:00:00,55.6385877492,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/22  05:00:00,55.6096312148,0.0,0.0,0.0,15.863942322,29.242365,6.09055271081,0.0,3.20568,2.88487271081
 03/22  06:00:00,64.2302269419,6.996125334,0.0,0.0,15.863942322,29.818365,356.062987175,349.97243942,3.20568,2.88486775569
 03/22  07:00:00,119.977180793,6.996125334,0.00106224891972,0.0,80.527626,29.818365,220.870002869,214.775112752,3.20568,2.88921011716
 03/22  08:00:00,165.054632579,6.996125334,0.0072123530444,0.0,80.527626,75.0917375,173.286849268,137.66151126,24.0426,11.5827380085
 03/22  09:00:00,164.938807518,6.996125334,0.00282889412066,0.0,80.527626,75.0917375,143.66577897,99.2053129075,24.0426,20.4178660626
 03/22  10:00:00,168.899742064,7.01146051819,0.004124479615,0.0,80.527626,79.0911225,130.6610319,78.1651863786,32.0568,20.4390455211
 03/22  11:00:00,170.147795654,7.57129069726,0.0,0.0,80.527626,79.0911225,96.8610300197,41.3833120653,32.0568,23.4209179545
 03/22  12:00:00,170.138415945,8.29319771761,0.0,0.0,80.527626,79.0911225,92.3380649999,33.8793756576,32.0568,26.4018893422
 03/22  13:00:00,166.891813816,9.03568843172,0.0,0.0,80.527626,75.0917375,88.1781427556,45.7116218264,16.0284,26.4381209293
 03/22  14:00:00,167.513745413,9.67210275106,0.0,0.0,80.527626,75.0917375,64.7633395478,28.3099200972,16.0284,20.4250194507
 03/22  15:00:00,165.995864458,10.1758357303,0.0,0.0,80.527626,73.092045,57.0170879209,30.440912671,3.20568,23.3704952499
 03/22  16:00:00,163.313242935,7.61824990407,0.0,0.0,80.527626,73.092045,41.3926225133,35.2975639269,3.20568,2.8893785864
 03/22  17:00:00,119.4020389,6.996125334,0.0,0.0,80.527626,29.818365,45.7739886809,39.6790905734,3.20568,2.88921810753
 03/22  18:00:00,119.407519579,6.996125334,0.0,0.0,80.527626,29.818365,63.7320371066,51.8748523141,3.20568,8.65150479243
 03/22  19:00:00,128.210872705,6.996125334,0.0,0.0,80.527626,29.818365,80.5337805581,68.6621939249,3.20568,8.66590663315
 03/22  20:00:00,128.2106234,6.996125334,0.0,0.0,80.527626,29.818365,90.3336601561,81.3481701812,3.20568,5.77980997495
 03/22  21:00:00,55.5513562463,0.0,0.0,0.0,15.863942322,29.242365,11.8656644411,0.0,3.20568,8.65998444109
 03/22  22:00:00,55.4423703292,0.0,0.0,0.0,15.863942322,29.242365,6.09690600443,0.0,3.20568,2.89122600443
 03/22  23:00:00,56.2124669844,0.0,0.0,0.0,15.863942322,29.242365,6.09402472864,0.0,3.20568,2.88834472864
 03/22  24:00:00,55.4726617733,0.0,0.0,0.0,15.863942322,29.242365,6.09054693451,0.0,3.20568,2.88486693451
 03/23  01:00:00,55.4788120308,0.0,0.0,0.0,15.863942322,29.242365,6.09053876748,0.0,3.20568,2.88485876748
 03/23  02:00:00,55.4720127838,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/23  03:00:00,55.4598380728,0.0,0.0,0.0,15.863942322,29.242365,6.09053060786,0.0,3.20568,2.88485060786
 03/23  04:00:00,55.6563636172,0.0,0.0,0.0,15.863942322,29.242365,6.09052256802,0.0,3.20568,2.88484256802
 03/23  05:00:00,55.6235955847,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/23  06:00:00,64.1785264464,6.996125334,0.0,0.0,15.863942322,29.818365,364.69738022,358.606864263,3.20568,2.88483595727
 03/23  07:00:00,120.05908804,6.996125334,0.000822825471442,0.0,80.527626,29.818365,234.362872984,228.267954787,3.20568,2.88923819734
 03/23  08:00:00,164.965534735,6.996125334,0.00721705696069,0.0,80.527626,75.0917375,155.602890058,119.97875405,24.0426,11.5815360077
 03/23  09:00:00,164.824485356,6.996125334,0.001248433898,0.0,80.527626,75.0917375,108.96855896,64.5074204723,24.0426,20.4185384872
 03/23  10:00:00,168.877560199,7.06746479587,0.00349385767788,0.0,80.527626,79.0911225,94.6702528725,42.1754109781,32.0568,20.4380418944
 03/23  11:00:00,170.375235261,7.8432431485,0.0,0.0,80.527626,79.0911225,68.711971622,13.2340206651,32.0568,23.4211509569
 03/23  12:00:00,171.265988629,9.02415977668,0.422457690077,0.0,80.527626,79.0911225,59.682852038,1.21699569028,32.0568,26.4090563477
 03/23  13:00:00,172.570817411,10.9925746822,3.70984587286,0.0,80.527626,75.0917375,55.1819194443,9.78041859025,16.0284,29.373100854
 03/23  14:00:00,177.458675528,12.6388474853,6.92870809506,0.0,80.527626,75.0917375,42.9004838963,6.44747783745,16.0284,20.4246060589
 03/23  15:00:00,176.967516411,13.8519812209,7.24582118031,0.0,80.527626,73.092045,32.8952455862,9.23916007967,3.20568,20.4504055065
 03/23  16:00:00,171.602035489,9.76817465069,6.07509365804,0.0,80.527626,73.092045,14.0029152072,7.90781327046,3.20568,2.88942193675
 03/23  17:00:00,123.924917956,7.54146468799,3.91011755516,0.0,80.527626,29.818365,17.597107729,8.63285919959,3.20568,5.75856852938
 03/23  18:00:00,121.210326517,7.20376468289,1.56002260833,0.0,80.527626,29.818365,22.2916033007,13.3118496027,3.20568,5.77407369793
 03/23  19:00:00,128.35911078,7.03953834714,0.0965906519585,0.0,80.527626,29.818365,30.2442649524,18.3704920944,3.20568,8.66809285804
 03/23  20:00:00,128.189375806,6.996125334,0.0,0.0,80.527626,29.818365,34.7824387716,25.7975418015,3.20568,5.77921697003
 03/23  21:00:00,55.6004729578,0.0,0.0,0.0,15.863942322,29.242365,11.8652578862,0.0,3.20568,8.65957788624
 03/23  22:00:00,55.4787243467,0.0,0.0,0.0,15.863942322,29.242365,8.9672327051,0.0,3.20568,5.7615527051
 03/23  23:00:00,56.2339045012,0.0,0.0,0.0,15.863942322,29.242365,6.09415526278,0.0,3.20568,2.88847526278
 03/23  24:00:00,55.4669566806,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/24  01:00:00,55.4593556793,0.0,0.0,0.0,15.863942322,29.242365,6.09047946402,0.0,3.20568,2.88479946402
 03/24  02:00:00,55.4553617315,0.0,0.0,0.0,15.863942322,29.242365,6.09046820101,0.0,3.20568,2.88478820101
 03/24  03:00:00,55.4372212989,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/24  04:00:00,56.4969906155,0.0,0.0,0.0,15.863942322,29.242365,6.09045708496,0.0,3.20568,2.88477708496
 03/24  05:00:00,56.3269785527,0.0,0.0,0.0,15.863942322,29.242365,6.09044605833,0.0,3.20568,2.88476605833
 03/24  06:00:00,64.4759488747,6.996125334,0.0,0.0,15.863942322,29.818365,332.526302842,329.300622842,3.20568,0.02
 03/24  07:00:00,119.987891634,6.996125334,0.00236435908252,0.0,80.527626,29.818365,218.043494337,209.079558748,3.20568,5.75825558969
 03/24  08:00:00,164.872119584,6.996125334,0.0105573427672,0.0,80.527626,75.0917375,118.228806245,83.8964167769,24.0426,10.289789468
 03/24  09:00:00,164.962614165,7.04115031224,0.1083878171,0.0,80.527626,75.0917375,70.5428284067,27.6967599536,24.0426,18.8034684531
 03/24  10:00:00,171.844516744,7.40589423557,2.58167398529,0.0,80.527626,79.0911225,66.7815719692,11.3718384186,32.0568,23.3529335506
 03/24  11:00:00,179.408136233,8.56867921962,8.18948844609,0.0,80.527626,79.0911225,55.4783261383,0.0,32.0568,23.4215261383
 03/24  12:00:00,188.82797144,11.0090310737,15.8395178543,0.0,80.527626,79.0911225,58.4596935047,0.0,32.0568,26.4028935047
 03/24  13:00:00,192.240653723,12.9490177494,21.2735124908,0.0,80.527626,75.0917375,42.4756683535,0.00605675767113,16.0284,26.4412115958
 03/24  14:00:00,198.475341639,14.3958799637,26.0408756722,0.0,80.527626,75.0917375,36.4508292667,0.0,16.0284,20.4224292667
 03/24  15:00:00,201.74246466,16.4011554836,29.3174424397,0.0,80.527626,73.092045,23.667903685,0.01138913246,3.20568,20.4508345525
 03/24  16:00:00,195.195761428,13.1099019471,26.1803332199,0.0,80.527626,73.092045,8.97780888829,0.013448045844,3.20568,5.75868084244
 03/24  17:00:00,137.670168409,8.8725586327,16.1947040562,0.0,80.527626,29.818365,6.0950399966,0.0,3.20568,2.8893599966
 03/24  18:00:00,132.367089569,8.04083008222,11.755771997,0.0,80.527626,29.818365,8.97987794654,0.0,3.20568,5.77419794654
 03/24  19:00:00,135.920913951,7.45090808743,7.36394302096,0.0,80.527626,29.818365,13.138506619,1.26672836857,3.20568,8.66609825043
 03/24  20:00:00,130.659366095,7.13107496128,2.48471006234,0.0,80.527626,29.818365,22.0959936517,10.2315200079,3.20568,8.65879364378
 03/24  21:00:00,55.5015702823,0.0,0.0,0.0,15.863942322,29.242365,8.98501146854,0.0,3.20568,5.77933146854
 03/24  22:00:00,55.5365335992,0.0,0.0,0.0,15.863942322,29.242365,8.96705438686,0.0,3.20568,5.76137438686
 03/24  23:00:00,56.2761252896,0.0,0.0,0.0,15.863942322,29.242365,6.09419797144,0.0,3.20568,2.88851797144
 03/24  24:00:00,55.5489568915,0.0,0.0,0.0,15.863942322,29.242365,6.09044743743,0.0,3.20568,2.88476743743
 03/25  01:00:00,55.5407803686,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/25  02:00:00,55.5262499404,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/25  03:00:00,55.5116997487,0.0,0.0,0.0,15.863942322,29.242365,6.08877661404,0.0,3.20568,2.88309661404
 03/25  04:00:00,55.7123487977,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/25  05:00:00,55.6920242036,0.0,0.0,0.0,15.863942322,29.242365,6.08880510762,0.0,3.20568,2.88312510762
 03/25  06:00:00,54.2596516621,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/25  07:00:00,47.0498539402,0.0,0.0,0.0,15.863942322,29.242365,6.08883344336,0.0,3.20568,2.88315344336
 03/25  08:00:00,47.0965575957,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/25  09:00:00,47.1586244035,0.0,0.0,0.0,15.863942322,29.242365,6.0904978277,0.0,3.20568,2.8848178277
 03/25  10:00:00,47.1930769502,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/25  11:00:00,47.9243593547,0.0,0.0,0.0,15.863942322,29.242365,6.09048363375,0.0,3.20568,2.88480363375
 03/25  12:00:00,47.2639991369,0.0,0.0,0.0,15.863942322,29.242365,6.09046948036,0.0,3.20568,2.88478948036
 03/25  13:00:00,47.3282005659,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/25  14:00:00,47.345276475,0.0,0.0,0.0,15.863942322,29.242365,6.08872208883,0.0,3.20568,2.88304208883
 03/25  15:00:00,47.3422038399,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/25  16:00:00,47.2449853259,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/25  17:00:00,47.2282113977,0.0,0.0,0.0,15.863942322,29.242365,6.08875036424,0.0,3.20568,2.88307036424
 03/25  18:00:00,47.2027070074,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/25  19:00:00,54.5605968833,0.0,0.0,0.0,15.863942322,29.242365,6.08877859475,0.0,3.20568,2.88309859475
 03/25  20:00:00,55.92067467,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/25  21:00:00,55.7601631396,0.0,0.0,0.0,15.863942322,29.242365,6.08880678533,0.0,3.20568,2.88312678533
 03/25  22:00:00,55.574199988,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/25  23:00:00,56.2479931661,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/25  24:00:00,55.5246435357,0.0,0.0,0.0,15.863942322,29.242365,6.08816619255,0.0,3.20568,2.88248619255
 03/26  01:00:00,55.510123256,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/26  02:00:00,55.5252257111,0.0,0.0,0.0,15.863942322,29.242365,6.08869323738,0.0,3.20568,2.88301323738
 03/26  03:00:00,55.5269453768,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/26  04:00:00,55.7291336956,0.0,0.0,0.0,15.863942322,29.242365,6.08871887901,0.0,3.20568,2.88303887901
 03/26  05:00:00,55.7055685459,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/26  06:00:00,54.278653402,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/26  07:00:00,47.0774511563,0.0,0.0,0.0,15.863942322,29.242365,6.08874433742,0.0,3.20568,2.88306433742
 03/26  08:00:00,47.1131255732,0.0,0.0,0.0,15.863942322,29.242365,6.09049129973,0.0,3.20568,2.88481129973
 03/26  09:00:00,47.1695656765,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/26  10:00:00,47.1937313368,0.0,0.0,0.0,15.863942322,29.242365,6.09047386394,0.0,3.20568,2.88479386394
 03/26  11:00:00,47.8773541727,0.0,0.0,0.0,15.863942322,29.242365,6.09045647528,0.0,3.20568,2.88477647528
 03/26  12:00:00,47.1987796874,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/26  13:00:00,47.2523362432,0.0,0.0,0.0,15.863942322,29.242365,6.09043912071,0.0,3.20568,2.88475912071
 03/26  14:00:00,47.2779914543,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/26  15:00:00,47.2736656038,0.0,0.0,0.0,15.863942322,29.242365,6.0887006591,0.0,3.20568,2.8830206591
 03/26  16:00:00,47.1414710466,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/26  17:00:00,47.1099964476,0.0,0.0,0.0,15.863942322,29.242365,6.08872590716,0.0,3.20568,2.88304590716
 03/26  18:00:00,47.083497623,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/26  19:00:00,54.4142924641,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/26  20:00:00,55.8109576753,0.0,0.0,0.0,15.863942322,29.242365,6.08875112687,0.0,3.20568,2.88307112687
 03/26  21:00:00,55.6835140278,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/26  22:00:00,55.4948041195,0.0,0.0,0.0,15.863942322,29.242365,6.08877631501,0.0,3.20568,2.88309631501
 03/26  23:00:00,56.1735118532,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/26  24:00:00,55.4233674436,0.0,0.0,0.0,15.863942322,29.242365,6.08880147784,0.0,3.20568,2.88312147784
 03/27  01:00:00,55.4178230314,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/27  02:00:00,55.4096595584,0.0,0.0,0.0,15.863942322,29.242365,6.09038457084,0.0,3.20568,2.88470457084
 03/27  03:00:00,55.4013116222,0.0,0.0,0.0,15.863942322,29.242365,6.09036377244,0.0,3.20568,2.88468377244
 03/27  04:00:00,55.6142482343,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/27  05:00:00,55.5952524312,0.0,0.0,0.0,15.863942322,29.242365,6.09059856994,0.0,3.20568,2.88491856994
 03/27  06:00:00,63.1735204123,6.996125334,0.000794756206522,0.0,15.863942322,29.818365,379.333422157,373.242844454,3.20568,2.8848977032
 03/27  07:00:00,120.389219959,6.996125334,0.00083936319791,0.0,80.527626,29.818365,275.918468383,269.823599524,3.20568,2.88918885919
 03/27  08:00:00,165.560301293,6.996125334,0.00550137384985,0.0,80.527626,75.0917375,225.735110368,190.110725269,24.0426,11.5817850988
 03/27  09:00:00,165.51989985,6.996125334,0.00282257293091,0.0,80.527626,75.0917375,198.846209298,154.386716217,24.0426,20.416893081
 03/27  10:00:00,169.134317019,6.996125334,0.00387975647627,0.0,80.527626,79.0911225,164.493551347,112.002442166,32.0568,20.4343091819
 03/27  11:00:00,169.913028337,7.29393117589,0.00194326639461,0.0,80.527626,79.0911225,104.758444733,49.2845122272,32.0568,23.4171325061
 03/27  12:00:00,169.880705964,8.03581921752,0.0,0.0,80.527626,79.0911225,90.3497229828,31.8901752954,32.0568,26.4027476873
 03/27  13:00:00,166.759059071,8.90459704533,0.0,0.0,80.527626,75.0917375,84.7261789911,42.263216509,16.0284,26.4345624822
 03/27  14:00:00,167.999954601,10.1339298639,0.0,0.0,80.527626,75.0917375,84.5283594025,48.0784081075,16.0284,20.421551295
 03/27  15:00:00,166.841014142,11.0168976024,0.0,0.0,80.527626,73.092045,62.5752335334,38.9226442284,3.20568,20.446909305
 03/27  16:00:00,163.770621147,8.06845245871,0.0,0.0,80.527626,73.092045,45.8181983694,36.8538981509,3.20568,5.75862021844
 03/27  17:00:00,119.502737533,7.08723874421,0.0,0.0,80.527626,29.818365,50.1853786759,44.0903847576,3.20568,2.88931391828
 03/27  18:00:00,119.415131513,7.0014264561,0.0,0.0,80.527626,29.818365,55.8498328682,46.8701555901,3.20568,5.77399727805
 03/27  19:00:00,126.788737634,6.996125334,0.0,0.0,80.527626,29.818365,78.1739988331,66.3026726678,3.20568,8.66564616539
 03/27  20:00:00,128.238213894,6.996125334,0.0,0.0,80.527626,29.818365,104.211662501,92.3466961327,3.20568,8.65928636808
 03/27  21:00:00,55.535770494,0.0,0.0,0.0,15.863942322,29.242365,8.98460808883,0.0,3.20568,5.77892808883
 03/27  22:00:00,55.4132320082,0.0,0.0,0.0,15.863942322,29.242365,8.96782927181,0.0,3.20568,5.76214927181
