Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 05/23  22:00:00,320.371421414,36.9335147683,95.5052275451,0.0,77.122965704,65.871452062,321.765868757,21.8124513108,16.6606,283.292817446
 05/23  23:00:00,228.196780873,36.8641249604,72.0241985042,0.0,38.286128036,48.4199368926,196.543777002,33.6672364695,8.3303,154.546240532
 05/23  24:00:00,173.062350202,32.0678486503,59.3381453945,0.0,25.5240853573,30.610668775,170.087477837,36.8948576414,3.33212,129.860500195
 05/24  01:00:00,168.065380062,32.9628378507,60.9276890922,0.0,19.418418834,29.3649097162,134.221065185,36.6900566804,3.33212,94.198888505
 05/24  02:00:00,159.688577696,32.9628378507,60.4125234861,0.0,12.7620426787,28.1191506574,130.799026881,33.2773276126,3.33212,94.1895792684
 05/24  03:00:00,157.427478963,32.0678486503,59.1347662874,0.0,12.7620426787,28.1191506574,130.913512164,33.3868833069,3.33212,94.1945088575
 05/24  04:00:00,166.928274652,33.8578270511,60.2986970048,0.0,12.7620426787,28.1191506574,158.890561253,32.2337480378,3.33212,123.324693215
 05/24  05:00:00,197.333713008,33.4103324509,69.0858386453,0.0,25.5240853573,30.610668775,256.860314075,32.6149410145,8.3303,215.915073061
 05/24  06:00:00,311.510915982,35.2898097717,94.6593421443,0.0,51.0481707146,78.1489452969,421.33151735,31.1044632107,16.6606,373.566454139
 05/24  07:00:00,369.253608434,36.6483405459,93.8939805852,0.0,64.3609230253,109.708623606,548.324964467,26.6553634055,24.9909,496.678701062
 05/24  08:00:00,325.079328149,36.6266051527,91.5982896735,0.0,51.0481707146,80.7689615957,428.470504234,11.6086457837,33.3212,383.54065845
 05/24  09:00:00,301.848520515,37.2616278844,95.5001000759,0.0,51.0481707146,71.0224615957,364.090951468,5.50672655144,66.8089,291.775324917
 05/24  10:00:00,254.80909279,37.374017585,97.0122841245,0.0,32.1804615127,65.7244621605,314.679583681,4.89168534192,83.4695,226.318398339
 05/24  11:00:00,255.806898398,37.5000989675,96.9092177384,0.0,32.1804615127,65.7244621605,258.106608697,4.23095818623,83.4695,170.406150511
 05/24  12:00:00,256.21290501,37.5755025875,97.7548473773,0.0,32.1804615127,65.7244621605,257.777598528,4.16406711028,83.4695,170.144031418
 05/24  13:00:00,244.748449238,37.5216439263,96.4979760036,0.0,32.1804615127,55.9779621605,249.172160429,4.11978927076,75.1392,169.913171159
 05/24  14:00:00,244.064015666,37.5587221871,95.54628755,0.0,32.1804615127,55.9779621605,233.943855482,4.26879250793,66.8089,162.866162974
 05/24  15:00:00,243.336438146,37.5964614999,94.5480395909,0.0,32.1804615127,55.9779621605,248.864289281,4.06210561705,75.1392,169.662983663
 05/24  16:00:00,272.286853789,37.4557490452,94.3499812406,0.0,32.1804615127,60.9114621605,217.375140369,1.96629936084,91.7998,123.609041008
 05/24  17:00:00,306.611431365,36.8634513161,94.2267262442,0.0,32.1804615127,77.5397301883,249.814616846,4.44972898798,49.9818,195.383087858
 05/24  18:00:00,358.999198556,37.0164392376,92.510004399,0.0,77.122965704,86.2600435998,396.19224749,4.972353599,49.9818,341.238093891
 05/24  19:00:00,366.629080974,37.0458204803,91.7113399592,0.0,102.647051061,80.1663183927,292.60588975,4.13340055428,33.3212,255.151289196
 05/24  20:00:00,410.303481667,36.9885754101,94.3343849268,0.0,115.40909374,92.7192997104,296.331143427,7.20306833023,33.3212,255.806875096
 05/24  21:00:00,385.218646876,37.0390366186,93.2457885298,0.0,102.647051061,94.1340635361,410.593656683,13.2101361395,24.9909,372.392620544
 05/24  22:00:00,320.333864841,37.0616670273,95.148327957,0.0,77.122965704,65.871452062,320.750895342,18.3528181042,16.6606,285.737477237
 05/24  23:00:00,239.683574804,36.9662636785,83.227039323,0.0,38.286128036,48.4199368926,194.129595957,28.7165473318,8.3303,157.082748625
 05/24  24:00:00,177.768104879,33.4103324509,62.7210080306,0.0,25.5240853573,30.610668775,152.745007934,26.0913134863,3.33212,123.321574448
 05/25  01:00:00,164.542320684,31.17285945,59.1050466331,0.0,19.418418834,29.3649097162,132.04187494,34.5412997905,3.33212,94.1684551492
 05/25  02:00:00,159.181516642,33.8578270511,59.0440532901,0.0,12.7620426787,28.1191506574,140.887685994,43.3872573092,3.33212,94.1683086852
 05/25  03:00:00,157.494206625,33.8578270511,57.3767703211,0.0,12.7620426787,28.1191506574,141.768000962,44.2688885728,3.33212,94.1669923893
 05/25  04:00:00,163.043983084,32.9628378507,57.2006446359,0.0,12.7620426787,28.1191506574,171.770339985,43.70523259,3.33212,124.732987395
 05/25  05:00:00,193.765014207,32.5153432505,66.3514978178,0.0,25.5240853573,30.610668775,265.043254134,38.0367249159,8.3303,218.676229218
 05/25  06:00:00,311.677043787,35.6478054518,94.4148349107,0.0,51.0481707146,78.1489452969,419.117941895,28.2885591152,16.6606,374.168782779
 05/25  07:00:00,368.339762069,36.6984238787,92.8370678587,0.0,64.3609230253,109.708623606,540.583971776,20.7116669145,24.9909,494.881404861
 05/25  08:00:00,324.675821615,36.7155124052,90.5708566449,0.0,51.0481707146,80.7689615957,418.305933651,7.68386499566,33.3212,377.300868655
 05/25  09:00:00,301.775946526,37.2850689811,93.8971376478,0.0,51.0481707146,71.0224615957,358.485869838,1.25534296446,66.8089,290.421626873
 05/25  10:00:00,254.977423224,37.505698763,96.5290020787,0.0,32.1804615127,65.7244621605,314.817777402,2.95225804341,83.4695,228.396019358
 05/25  11:00:00,253.627975756,37.6101237167,93.7335013069,0.0,32.1804615127,65.7244621605,254.743023396,3.08315523323,83.4695,168.190368163
 05/25  12:00:00,255.069575368,37.6870113732,95.3105077163,0.0,32.1804615127,65.7244621605,256.61859306,3.10573224118,83.4695,170.043360818
 05/25  13:00:00,244.075875202,37.597781177,94.4318737303,0.0,32.1804615127,55.9779621605,248.064741249,3.10220316259,75.1392,169.823338087
 05/25  14:00:00,243.761727822,37.5893316534,94.0361138202,0.0,32.1804615127,55.9779621605,232.673095272,3.10025979109,66.8089,162.763935481
