Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/01  23:00:00,634.471292679,98.107680265,160.899502167,0.0,34.9616554283,124.558693486,715.062379502,670.29569059,28.3233498048,16.4433391068
 01/01  24:00:00,649.512415746,98.107680265,171.554794394,0.0,34.9616554283,124.558693486,685.855374703,654.235232682,14.1616749024,17.458467119
 01/02  01:00:00,656.714965469,98.107680265,178.464360221,0.0,46.0930336215,113.312780494,671.421340499,648.298684697,5.66466996096,17.4579858409
 01/02  02:00:00,653.913624046,98.107680265,173.476674602,0.0,46.0930336215,113.312780494,690.010213807,666.888056187,5.66466996096,17.4574876595
 01/02  03:00:00,658.827183979,98.107680265,175.873385351,0.0,46.0930336215,113.312780494,688.329799478,665.2082593,5.66466996096,17.456870217
 01/02  04:00:00,646.28288529,98.107680265,163.390628699,0.0,46.0930336215,113.312780494,722.471987438,699.351092861,5.66466996096,17.456224616
 01/02  05:00:00,733.499306594,98.107680265,163.211553175,0.0,100.150657288,148.969399434,677.713053418,654.590949738,5.66466996096,17.4574337194
 01/02  06:00:00,737.604982853,98.107680265,164.764819319,0.0,100.150657288,149.894399434,1275.4030696,1243.78291284,14.1616749024,17.4584818657
 01/02  07:00:00,978.830900413,98.107680265,177.938708965,0.0,176.471037341,302.612436532,775.245597624,729.468016072,28.3233498048,17.4542317473
 01/02  08:00:00,1117.61799251,98.107680265,204.057832921,0.0,243.2593065,310.10971186,663.756280882,594.801928275,42.4850247072,26.4693279
 01/02  09:00:00,1173.76976469,98.107680265,225.553025506,0.0,243.2593065,310.10971186,628.411520372,536.246128095,56.6466996096,35.5186926677
 01/02  10:00:00,1252.62868683,98.107680265,272.481922299,0.0,243.2593065,302.612436532,579.865752522,492.785237335,42.4850247072,44.5954904791
 01/02  11:00:00,1319.90494242,98.107680265,329.09326181,0.0,243.2593065,310.10971186,561.565498004,445.84061503,70.808374512,44.9165084617
 01/02  12:00:00,1343.74240363,98.107680265,341.160493704,0.0,243.2593065,310.10971186,538.981817571,414.142705799,70.808374512,54.0307372609
 01/02  13:00:00,1307.67292182,98.1827369237,344.241834629,0.0,243.2593065,310.10971186,494.844592181,388.254636062,70.808374512,35.7815816072
 01/02  14:00:00,1339.38002757,98.3173873947,347.734676355,0.0,243.2593065,302.612436532,484.81524616,374.143326081,56.6466996096,54.0252204692
 01/02  15:00:00,1331.90118248,98.4493765908,352.154442088,0.0,243.2593065,302.612436532,439.961625386,352.563906882,42.4850247072,44.9126937971
 01/02  16:00:00,1333.51560359,98.5529815682,354.816594623,0.0,243.2593065,302.612436532,446.934326365,345.481043363,56.6466996096,44.8065833923
 01/02  17:00:00,1347.88147145,98.6439585385,350.497729224,0.0,243.2593065,310.10971186,481.733749197,352.238015492,84.9700494144,44.5256842912
 01/02  18:00:00,1349.94696616,98.7407592115,344.836306562,0.0,243.2593065,310.10971186,465.608686618,363.049474871,84.9700494144,17.5891623327
 01/02  19:00:00,1048.92210746,98.107680265,314.016499007,0.0,166.938926447,199.110933808,454.611913427,343.378198983,84.9700494144,26.2636650286
 01/02  20:00:00,996.259214598,98.107680265,272.980378471,0.0,166.938926447,191.61365848,425.088858667,350.927042654,56.6466996096,17.5151164035
 01/02  21:00:00,835.661578148,98.107680265,246.977576751,0.0,100.150657288,124.558693486,474.445385044,400.280606667,56.6466996096,17.5180787671
 01/02  22:00:00,795.900303685,98.107680265,241.965852431,0.0,100.150657288,124.558693486,471.004082452,411.052409216,42.4850247072,17.4666485281
 01/02  23:00:00,757.511261033,98.107680265,262.829351934,0.0,46.0930336215,124.558693486,462.392919115,416.610138882,28.3233498048,17.4594304284
 01/02  24:00:00,765.550925763,98.107680265,267.985326003,0.0,46.0930336215,124.558693486,454.267353367,422.646946004,14.1616749024,17.4587324601
 01/03  01:00:00,742.539084612,98.107680265,258.296687294,0.0,46.0930336215,113.312780494,456.262091519,433.139027627,5.66466996096,17.4583939314
 01/03  02:00:00,738.621765885,98.107680265,254.444911762,0.0,46.0930336215,113.312780494,467.151715664,444.029215157,5.66466996096,17.457830546
 01/03  03:00:00,732.391199881,98.107680265,249.121716308,0.0,46.0930336215,113.312780494,479.623794337,456.501864694,5.66466996096,17.4572596816
 01/03  04:00:00,722.302061539,98.107680265,239.867458684,0.0,46.0930336215,113.312780494,497.348907444,474.227580473,5.66466996096,17.4566570105
 01/03  05:00:00,808.170193158,98.107680265,235.7580691,0.0,100.150657288,148.969399434,480.408610738,457.286029786,5.66466996096,17.4579109915
 01/03  06:00:00,815.805195557,98.107680265,241.451124565,0.0,100.150657288,149.894399434,881.571620232,849.952261482,14.1616749024,17.457683848
 01/03  07:00:00,1045.0348488,98.3778308834,245.061988662,0.0,176.471037341,302.612436532,563.765990738,517.985334122,28.3233498048,17.457306811
 01/03  08:00:00,1159.13513031,98.7230897279,249.841028616,0.0,243.2593065,310.10971186,525.987600045,457.031853259,42.4850247072,26.4707220785
 01/03  09:00:00,1243.16281112,98.8713128355,293.046066324,0.0,243.2593065,310.10971186,515.732548597,423.564600221,56.6466996096,35.5212487664
 01/03  10:00:00,1324.26043242,98.9848827522,336.199483311,0.0,243.2593065,302.612436532,483.586850996,396.502868119,42.4850247072,44.5989581692
 01/03  11:00:00,1328.03111533,99.0882331663,340.970709938,0.0,243.2593065,310.10971186,478.98687282,363.26004933,70.808374512,44.9184489775
 01/03  12:00:00,1334.24478665,99.5084569412,341.84528638,0.0,243.2593065,310.10971186,464.575175662,339.739111441,70.808374512,54.0276897092
 01/03  13:00:00,1291.85739041,100.113646533,340.865977431,0.0,243.2593065,310.10971186,438.433540776,328.878235791,70.808374512,38.746930473
 01/03  14:00:00,1324.37486248,100.666163171,340.739269855,0.0,243.2593065,302.612436532,431.25531352,323.562201006,56.6466996096,51.0464129045
 01/03  15:00:00,1304.09998872,101.053585002,321.615495953,0.0,243.2593065,302.612436532,402.835229728,315.431620655,42.4850247072,44.9185843658
 01/03  16:00:00,1255.24568145,101.262381123,277.000967961,0.0,243.2593065,302.612436532,423.755939823,322.300094845,56.6466996096,44.809145368
 01/03  17:00:00,1224.73441861,101.477192141,232.620892151,0.0,243.2593065,310.10971186,468.745307121,339.254067124,84.9700494144,44.5211905831
 01/03  18:00:00,1183.4440717,101.821953671,186.995386458,0.0,243.2593065,310.10971186,477.401386756,371.39639535,84.9700494144,21.0349419911
 01/03  19:00:00,901.455656968,98.107680265,170.380540643,0.0,166.938926447,199.110933808,527.677425066,419.873902483,84.9700494144,22.8334731694
 01/03  20:00:00,876.509248019,98.107680265,154.616887829,0.0,166.938926447,191.61365848,531.266176775,457.1024858,56.6466996096,17.5169913656
 01/03  21:00:00,716.162783498,98.107680265,128.474115383,0.0,100.150657288,124.558693486,641.604168088,558.692795644,56.6466996096,26.2646728343
 01/03  22:00:00,658.402706856,98.107680265,107.447872749,0.0,100.150657288,124.558693486,673.304066594,613.357700494,42.4850247072,17.461341392
 01/03  23:00:00,572.141347625,98.107680265,84.932463575,0.0,46.0930336215,124.558693486,728.155718829,682.378289893,28.3233498048,17.4540791314
 01/03  24:00:00,551.85097007,98.107680265,64.1125720493,0.0,46.0930336215,124.558693486,753.419840417,730.521348762,14.1616749024,8.73681675206
 01/04  01:00:00,523.769919726,98.107680265,48.7990450322,0.0,46.0930336215,113.312780494,794.346520023,771.2214416,5.66466996096,17.4604084621
 01/04  02:00:00,509.964810051,98.107680265,30.6168203415,0.0,46.0930336215,113.312780494,914.046086031,890.921533001,5.66466996096,17.4598830698
 01/04  03:00:00,503.404742194,98.107680265,21.0556493489,0.0,46.0930336215,113.312780494,930.098050836,906.974051193,5.66466996096,17.4593296812
 01/04  04:00:00,510.605564167,98.107680265,29.259883995,0.0,46.0930336215,113.312780494,814.382705963,791.259275932,5.66466996096,17.4587600697
