Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/03  22:00:00,22.3776491824,0.0,0.0,0.0,7.2973015344,3.595347648,0.0,0.0
 01/03  23:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/03  24:00:00,15.1870978839,0.0800986763052,0.0,0.0,1.8243253836,1.797673824,2.02239173692,2.02239173692
 01/04  01:00:00,15.3355578247,0.228558617146,0.0,0.0,1.8243253836,1.797673824,5.76256755229,5.76256755229
 01/04  02:00:00,15.7301810398,0.623181832181,0.0,0.0,1.8243253836,1.797673824,15.7641433408,15.7641433408
 01/04  03:00:00,16.0750126221,0.968013414488,0.0,0.0,1.8243253836,1.797673824,24.3721442389,24.3721442389
 01/04  04:00:00,16.281112928,1.17411372037,0.0,0.0,1.8243253836,1.797673824,29.6393974713,29.6393974713
 01/04  05:00:00,16.3028631228,1.19586391516,0.0,0.0,1.8243253836,1.797673824,30.1230137928,30.1230137928
 01/04  06:00:00,16.4785863652,1.37158715756,0.0,0.0,1.8243253836,1.797673824,34.646646623,34.646646623
 01/04  07:00:00,22.9161630764,7.80916386879,0.0,0.0,1.8243253836,1.797673824,268.627418852,268.627418852
 01/04  08:00:00,22.5301463845,7.80916386879,0.0,0.0,7.2973015344,3.595347648,224.09075908,224.09075908
 01/04  09:00:00,32.3442760888,7.80916386879,0.0,0.0,18.243253836,6.291858384,184.148357108,184.148357108
 01/04  10:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,135.682407,135.682407
 01/04  11:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,104.129596823,104.129596823
 01/04  12:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,81.550381281,81.550381281
 01/04  13:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,61.3324128403,61.3324128403
 01/04  14:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,41.9164069645,41.9164069645
 01/04  15:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,28.955845433,28.955845433
 01/04  16:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,22.6037708563,22.6037708563
 01/04  17:00:00,52.5648863149,7.80916386879,0.0,0.0,32.8378569048,8.089532208,32.7211957552,32.7211957552
 01/04  18:00:00,60.2215529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,42.6692902159,42.6692902159
 01/04  19:00:00,48.376763768,7.80916386879,0.0,0.0,21.8919046032,7.190695296,49.7752218275,49.7752218275
 01/04  20:00:00,48.376763768,7.80916386879,0.0,0.0,21.8919046032,7.190695296,56.1904924989,56.1904924989
 01/04  21:00:00,43.8292760888,7.80916386879,0.0,0.0,18.243253836,6.291858384,60.43639984,60.43639984
 01/04  22:00:00,22.3776491824,0.0,0.0,0.0,7.2973015344,3.595347648,0.0,0.0
 01/04  23:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/04  24:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/05  01:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/05  02:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/05  03:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/05  04:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/05  05:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/05  06:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/05  07:00:00,22.9161630764,7.80916386879,0.0,0.0,1.8243253836,1.797673824,128.690971476,128.690971476
 01/05  08:00:00,22.5301463845,7.80916386879,0.0,0.0,7.2973015344,3.595347648,91.787802418,91.787802418
 01/05  09:00:00,32.3442760888,7.80916386879,0.0,0.0,18.243253836,6.291858384,62.2217841349,62.2217841349
 01/05  10:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,27.7623789174,27.7623789174
 01/05  11:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,9.62008293464,9.62008293464
 01/05  12:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,0.144319365088,0.144319365088
 01/05  13:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,0.0,0.0
 01/05  14:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,0.0,0.0
 01/05  15:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,0.0052377621673,0.0052377621673
 01/05  16:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,1.38913706277,1.38913706277
 01/05  17:00:00,52.5648863149,7.80916386879,0.0,0.0,32.8378569048,8.089532208,14.2591042162,14.2591042162
 01/05  18:00:00,60.2215529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,30.6415717297,30.6415717297
 01/05  19:00:00,48.376763768,7.80916386879,0.0,0.0,21.8919046032,7.190695296,44.0950863105,44.0950863105
 01/05  20:00:00,48.376763768,7.80916386879,0.0,0.0,21.8919046032,7.190695296,59.3451151699,59.3451151699
 01/05  21:00:00,43.8292760888,7.80916386879,0.0,0.0,18.243253836,6.291858384,70.6015404506,70.6015404506
 01/05  22:00:00,22.3776491824,0.0,0.0,0.0,7.2973015344,3.595347648,0.0,0.0
 01/05  23:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/05  24:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/06  01:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/06  02:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/06  03:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/06  04:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/06  05:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/06  06:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/06  07:00:00,22.9161630764,7.80916386879,0.0,0.0,1.8243253836,1.797673824,183.876320102,183.876320102
 01/06  08:00:00,22.5301463845,7.80916386879,0.0,0.0,7.2973015344,3.595347648,147.10293387,147.10293387
 01/06  09:00:00,32.3442760888,7.80916386879,0.0,0.0,18.243253836,6.291858384,123.888487125,123.888487125
 01/06  10:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,95.3511542549,95.3511542549
 01/06  11:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,81.447645437,81.447645437
 01/06  12:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,64.2107474552,64.2107474552
 01/06  13:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,53.6698086145,53.6698086145
 01/06  14:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,49.7883911299,49.7883911299
 01/06  15:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,46.8159601226,46.8159601226
 01/06  16:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,45.863566976,45.863566976
 01/06  17:00:00,52.5648863149,7.80916386879,0.0,0.0,32.8378569048,8.089532208,58.5130814679,58.5130814679
 01/06  18:00:00,60.2215529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,74.1352270912,74.1352270912
 01/06  19:00:00,48.376763768,7.80916386879,0.0,0.0,21.8919046032,7.190695296,88.6296663774,88.6296663774
 01/06  20:00:00,48.376763768,7.80916386879,0.0,0.0,21.8919046032,7.190695296,105.667126439,105.667126439
 01/06  21:00:00,43.8292760888,7.80916386879,0.0,0.0,18.243253836,6.291858384,118.700722548,118.700722548
 01/06  22:00:00,22.3776491824,0.0,0.0,0.0,7.2973015344,3.595347648,0.0,0.0
 01/06  23:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/06  24:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/07  01:00:00,14.7269384073,0.0693576557279,0.0,0.0,1.8243253836,1.348255368,1.73982923611,1.73982923611
 01/07  02:00:00,14.7801075623,0.122526810651,0.0,0.0,1.8243253836,1.348255368,3.09360881694,3.09360881694
 01/07  03:00:00,14.9013562671,0.243775515496,0.0,0.0,1.8243253836,1.348255368,6.1743737887,6.1743737887
 01/07  04:00:00,15.2183854105,0.56080465888,0.0,0.0,1.8243253836,1.348255368,14.173514324,14.173514324
 01/07  05:00:00,15.5951646847,0.937583933124,0.0,0.0,1.8243253836,1.348255368,23.6521139983,23.6521139983
 01/07  06:00:00,15.6702786454,1.01269789381,0.0,0.0,1.8243253836,1.348255368,25.5323107672,25.5323107672
 01/07  07:00:00,22.4667446204,7.80916386879,0.0,0.0,1.8243253836,1.348255368,266.019007864,266.019007864
 01/07  08:00:00,17.9826587053,7.80916386879,0.0,0.0,3.6486507672,2.696510736,203.444730061,203.444730061
 01/07  09:00:00,23.2493007304,7.80916386879,0.0,0.0,10.9459523016,4.49418456,157.64234094,157.64234094
 01/07  10:00:00,36.891763768,7.80916386879,0.0,0.0,21.8919046032,7.190695296,124.642284632,124.642284632
 01/07  11:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,99.0023870564,99.0023870564
 01/07  12:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,75.0135955732,75.0135955732
 01/07  13:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,62.038962605,62.038962605
 01/07  14:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,57.2905379023,57.2905379023
 01/07  15:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,54.5763012497,54.5763012497
 01/07  16:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,53.5616124681,53.5616124681
 01/07  17:00:00,52.5648863149,7.80916386879,0.0,0.0,32.8378569048,8.089532208,51.4611976229,51.4611976229
 01/07  18:00:00,60.2215529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,52.8843705578,52.8843705578
 01/07  19:00:00,43.8292760888,7.80916386879,0.0,0.0,18.243253836,6.291858384,69.880704767,69.880704767
 01/07  20:00:00,34.7343007304,7.80916386879,0.0,0.0,10.9459523016,4.49418456,79.4922445019,79.4922445019
 01/07  21:00:00,34.7343007304,7.80916386879,0.0,0.0,10.9459523016,4.49418456,89.4775972702,89.4775972702
 01/07  22:00:00,25.639325372,7.80916386879,0.0,0.0,3.6486507672,2.696510736,110.251404329,110.251404329
 01/07  23:00:00,14.6575807516,0.0,0.0,0.0,1.8243253836,1.348255368,0.0,0.0
 01/07  24:00:00,14.6575807516,0.0,0.0,0.0,1.8243253836,1.348255368,0.0,0.0
 01/08  01:00:00,14.6575807516,0.0,0.0,0.0,1.8243253836,1.348255368,0.0,0.0
 01/08  02:00:00,14.6575807516,0.0,0.0,0.0,1.8243253836,1.348255368,0.0,0.0
 01/08  03:00:00,14.6575807516,0.0,0.0,0.0,1.8243253836,1.348255368,0.0,0.0
 01/08  04:00:00,14.6575807516,0.0,0.0,0.0,1.8243253836,1.348255368,0.0,0.0
 01/08  05:00:00,14.6882053735,0.0306246218812,0.0,0.0,1.8243253836,1.348255368,0.767309677711,0.767309677711
 01/08  06:00:00,14.7070220657,0.0494413141308,0.0,0.0,1.8243253836,1.348255368,1.23994273114,1.23994273114
 01/08  07:00:00,14.7821579421,0.124577190519,0.0,0.0,1.8243253836,1.348255368,3.14082986123,3.14082986123
 01/08  08:00:00,7.13796509206,0.137051007129,0.0,0.0,1.8243253836,1.348255368,3.4754754049,3.4754754049
 01/08  09:00:00,14.154325372,7.80916386879,0.0,0.0,3.6486507672,2.696510736,185.32170431,185.32170431
 01/08  10:00:00,14.154325372,7.80916386879,0.0,0.0,3.6486507672,2.696510736,121.266741132,121.266741132
 01/08  11:00:00,27.7967884096,7.80916386879,0.0,0.0,14.5946030688,5.393021472,85.1249166983,85.1249166983
 01/08  12:00:00,27.7967884096,7.80916386879,0.0,0.0,14.5946030688,5.393021472,66.0422568127,66.0422568127
 01/08  13:00:00,36.891763768,7.80916386879,0.0,0.0,21.8919046032,7.190695296,37.9729675951,37.9729675951
 01/08  14:00:00,36.891763768,7.80916386879,0.0,0.0,21.8919046032,7.190695296,23.8955097042,23.8955097042
 01/08  15:00:00,36.891763768,7.80916386879,0.0,0.0,21.8919046032,7.190695296,26.9806809702,26.9806809702
 01/08  16:00:00,36.891763768,7.80916386879,0.0,0.0,21.8919046032,7.190695296,33.9427567387,33.9427567387
 01/08  17:00:00,40.7200971013,7.80916386879,0.0,0.0,21.8919046032,7.190695296,45.5827228721,45.5827228721
 01/08  18:00:00,39.2817884096,7.80916386879,0.0,0.0,14.5946030688,5.393021472,86.0774535587,86.0774535587
 01/08  19:00:00,30.1868130512,7.80916386879,0.0,0.0,7.2973015344,3.595347648,110.275851336,110.275851336
 01/08  20:00:00,14.6575807516,0.0,0.0,0.0,1.8243253836,1.348255368,0.0,0.0
 01/08  21:00:00,14.6575807516,0.0,0.0,0.0,1.8243253836,1.348255368,0.0,0.0
 01/08  22:00:00,14.6575807516,0.0,0.0,0.0,1.8243253836,1.348255368,0.0,0.0
 01/08  23:00:00,14.6575807516,0.0,0.0,0.0,1.8243253836,1.348255368,0.0,0.0
 01/08  24:00:00,14.6575807516,0.0,0.0,0.0,1.8243253836,1.348255368,0.0,0.0
 01/09  01:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/09  02:00:00,15.1493111598,0.0423119522212,0.0,0.0,1.8243253836,1.797673824,1.06565021561,1.06565021561
 01/09  03:00:00,15.1665726256,0.0595734180452,0.0,0.0,1.8243253836,1.797673824,1.49019983674,1.49019983674
 01/09  04:00:00,15.217179932,0.110180724359,0.0,0.0,1.8243253836,1.797673824,2.7891313393,2.7891313393
 01/09  05:00:00,15.245745383,0.138746175416,0.0,0.0,1.8243253836,1.797673824,3.50364036076,3.50364036076
 01/09  06:00:00,15.300173964,0.193174756363,0.0,0.0,1.8243253836,1.797673824,4.90928092351,4.90928092351
 01/09  07:00:00,22.9161630764,7.80916386879,0.0,0.0,1.8243253836,1.797673824,222.196929418,222.196929418
 01/09  08:00:00,22.5301463845,7.80916386879,0.0,0.0,7.2973015344,3.595347648,170.664369169,170.664369169
 01/09  09:00:00,32.3442760888,7.80916386879,0.0,0.0,18.243253836,6.291858384,130.511301495,130.511301495
 01/09  10:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,91.1948487123,91.1948487123
 01/09  11:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,69.8996276412,69.8996276412
 01/09  12:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,54.0741371788,54.0741371788
 01/09  13:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,47.3391936605,47.3391936605
 01/09  14:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,40.4983375517,40.4983375517
 01/09  15:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,34.9906697852,34.9906697852
 01/09  16:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,32.012420181,32.012420181
 01/09  17:00:00,52.5648863149,7.80916386879,0.0,0.0,32.8378569048,8.089532208,41.9343558491,41.9343558491
 01/09  18:00:00,60.2215529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,58.3332837649,58.3332837649
 01/09  19:00:00,48.376763768,7.80916386879,0.0,0.0,21.8919046032,7.190695296,71.4209869425,71.4209869425
 01/09  20:00:00,48.376763768,7.80916386879,0.0,0.0,21.8919046032,7.190695296,82.9302410939,82.9302410939
 01/09  21:00:00,43.8292760888,7.80916386879,0.0,0.0,18.243253836,6.291858384,93.6252380645,93.6252380645
 01/09  22:00:00,22.3776491824,0.0,0.0,0.0,7.2973015344,3.595347648,0.0,0.0
 01/09  23:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/09  24:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/10  01:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
